Lat,Long,Road_Name,Road_Type,Address_Type,Category,assets
12.904211,80.09485,"Grand Southern Trunk Road, Peerkankaranai, Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,information signs
12.904211,80.09485,"Grand Southern Trunk Road, Peerkankaranai, Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,electric poles
12.903576,80.094341,"Grand Southern Trunk Road, Peerkankaranai, Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,mandatory signs
12.885616,80.082824,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,information signs
12.876111,80.083292,"BS Abdur Rahman University, BS Abdur Rahman University Gate, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",university,amenity,amenity,information signs
12.874519,80.084343,"BS Abdur Rahman University, BS Abdur Rahman University Gate, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",university,amenity,amenity,information signs
12.874774,80.084463,"BS Abdur Rahman University, BS Abdur Rahman University Gate, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",university,amenity,amenity,electric poles
12.875284,80.08472,"BS Abdur Rahman University, BS Abdur Rahman University Gate, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",university,amenity,amenity,traffic lights
12.875747,80.083992,"BS Abdur Rahman University, BS Abdur Rahman University Gate, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",university,amenity,amenity,traffic lights
12.875936,80.083603,"BS Abdur Rahman University, BS Abdur Rahman University Gate, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",university,amenity,amenity,street light
12.890586,80.084753,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,electric poles
12.906289,80.096039,"Perungalathur Maempalam, Peerkankaranai, Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",secondary,road,highway,street light
12.919223,80.110015,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,electric poles
12.932616,80.123741,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,mandatory signs
12.933226,80.124357,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,street light
12.936084,80.127025,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,information signs
12.936084,80.127025,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,street light
12.937033,80.127863,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,warning signs
12.943555,80.134131,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,mandatory signs
12.944383,80.134823,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,traffic lights
12.94647,80.136401,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,warning signs
12.952387,80.14095,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,electric poles
12.952387,80.14095,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,warning signs
12.952387,80.14095,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,warning signs
12.952387,80.14095,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,mandatory signs
12.952972,80.141378,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,street light
12.953617,80.14176,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,information signs
12.953617,80.14176,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,street light
12.954257,80.142104,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,information signs
12.962854,80.146688,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,information signs
12.970915,80.150797,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,mandatory signs
12.970915,80.150797,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,street light
12.974287,80.154496,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,information signs
12.974287,80.154496,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,warning signs
12.984095,80.171069,"Grand Southern Trunk Road, CMWSSB Division 159, Ward 159, Zone 12 Alandur, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,mandatory signs
12.987338,80.175881,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,traffic lights
12.989051,80.178265,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,street light
12.992736,80.183132,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,traffic lights
12.996503,80.189713,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,mandatory signs
12.996503,80.189713,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,street light
12.998258,80.191858,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,information signs
12.998752,80.192494,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
12.999681,80.19366,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,information signs
13.000213,80.194375,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,warning signs
13.001956,80.196525,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,mandatory signs
13.001993,80.198518,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,mandatory signs
13.006409,80.203058,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
13.007965,80.207911,"Anna Salai (Mount Road), CMWSSB Division 170, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
13.009154,80.212085,"Anna Salai (Mount Road), Labour Colony, CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.010104,80.214488,"Anna Salai (Mount Road), Labour Colony, CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.010792,80.216837,"Anna Salai (Mount Road), Labour Colony, CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.068156,80.271554,"Anna Salai (Mount Road), Government Estate, CMWSSB Division 59, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.067044,80.270231,"Devi Cineplex, 48, Anna Salai (Mount Road), Pudupet, Ward 63, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600002, India",cinema,amenity,amenity,street light
13.067044,80.270231,"Devi Cineplex, 48, Anna Salai (Mount Road), Pudupet, Ward 63, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600002, India",cinema,amenity,amenity,traffic lights
13.067044,80.270231,"Devi Cineplex, 48, Anna Salai (Mount Road), Pudupet, Ward 63, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600002, India",cinema,amenity,amenity,traffic lights
13.067044,80.270231,"Devi Cineplex, 48, Anna Salai (Mount Road), Pudupet, Ward 63, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600002, India",cinema,amenity,amenity,mandatory signs
13.066106,80.26813,"Anna Salai (Mount Road), Pudupet, CMWSSB Division 63, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.065333,80.2572,"Ethiraj Salai, Ward 61, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,electric poles
13.065786,80.256423,"Maaya Systems, Ethiraj Salai, CMWSSB Division 61, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600001, India",company,office,office,traffic lights
13.067416,80.2536,"College Road, Ward 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,warning signs
13.063703,80.250894,"Pycrofts Garden Road, Ward 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",unclassified,road,highway,electric poles
13.058456,80.274276,"Triplicane High Road, Zam Bazaar, CMWSSB Division 114, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,warning signs
13.05314,80.272009,"Peters Road, Lloyds Colony, CMWSSB Division 120, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,traffic lights
13.053436,80.269581,"Jani Jhan Khan Road, Ward 115, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",tertiary,road,highway,mandatory signs
13.053458,80.269004,"Peters Road, Lloyds Colony, CMWSSB Division 120, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,traffic lights
13.053914,80.263459,"Royapettah Flyover, Ward 119, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,electric poles
13.054012,80.262394,"Peters Road, CMWSSB Division 115, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,information signs
13.05423,80.260123,"Peters Road, CMWSSB Division 115, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,street light
13.05445,80.257695,"Sathyam Flyover, CMWSSB Division 115, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,mandatory signs
13.04736,80.248707,"Anna Salai (Mount Road), CMWSSB Division 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.034617,80.245494,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.033848,80.244468,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.027712,80.235042,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.026008,80.231542,"Audi Chennai, 535, Anna Salai (Mount Road), Todhunter Nagar, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600035, India",car,shop,shop,information signs
13.021048,80.225638,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.01909,80.224458,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.012667,80.226874,"Taluk Office Road, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.009894,80.226783,"Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.011482,80.223127,"Sardar Patel Road, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.008378,80.210216,"Anna Salai (Mount Road), CMWSSB Division 160, Ward 160, Zone 12 Alandur, Alandur, Chennai District, Tamil Nadu, 600015, India",primary,road,highway,street light
13.004788,80.20138,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
13.003904,80.201016,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,mandatory signs
13.00001,80.194248,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,street light
12.996021,80.189332,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600114, India",primary,road,highway,information signs
12.987768,80.176739,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,information signs
12.987037,80.175633,"Capital Honda, 18, Grand Southern Trunk Road, CMWSSB Division 159, Ward 159, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",car,shop,shop,warning signs
12.985425,80.173325,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,traffic lights
12.983768,80.170708,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,street light
12.983221,80.169761,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,information signs
12.982085,80.167912,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,street light
12.980695,80.165526,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,traffic lights
12.980193,80.164142,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,traffic lights
12.979044,80.161576,"Grand Southern Trunk Road, Meenambakkam, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,street light
12.976581,80.158038,"Grand Southern Trunk Road, Meenambakkam, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,information signs
12.959844,80.145149,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,traffic lights
12.957672,80.14399,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,electric poles
12.952122,80.14083,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,information signs
12.948428,80.137919,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,street light
12.945609,80.135864,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,warning signs
12.94254,80.133207,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,street light
12.941932,80.132571,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,electric poles
12.939657,80.130268,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,traffic lights
12.935051,80.126224,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,warning signs
12.930261,80.121569,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,electric poles
12.925323,80.116512,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,electric poles
12.912196,80.101525,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,traffic lights
12.90969,80.100178,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,street light
12.908466,80.098193,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,warning signs
12.908466,80.098193,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,street light
12.908466,80.098193,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,street light
12.908466,80.098193,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,mandatory signs
12.895756,80.088333,"Grand Southern Trunk Road, Peerkankaranai, Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,traffic lights
12.891936,80.085544,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,street light
12.891936,80.085544,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,traffic lights
12.887047,80.083422,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,mandatory signs
12.878954,80.0808,"Vandalur - Mambakkam - Kelambakkam Road, Kolapakkam, Rathinamangalam, Chengalpattu, Chengalpattu District, Tamil Nadu, 600127, India",primary,road,highway,mandatory signs
12.878748,80.08142,"Vandalur - Mambakkam - Kelambakkam Road, Kolapakkam, Rathinamangalam, Chengalpattu, Chengalpattu District, Tamil Nadu, 600127, India",primary,road,highway,electric poles
12.878748,80.08142,"Vandalur - Mambakkam - Kelambakkam Road, Kolapakkam, Rathinamangalam, Chengalpattu, Chengalpattu District, Tamil Nadu, 600127, India",primary,road,highway,warning signs
12.878748,80.08142,"Vandalur - Mambakkam - Kelambakkam Road, Kolapakkam, Rathinamangalam, Chengalpattu, Chengalpattu District, Tamil Nadu, 600127, India",primary,road,highway,traffic lights
12.885623,80.082601,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,information signs
12.886808,80.083132,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,traffic lights
12.88803,80.083656,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,warning signs
12.89036,80.084593,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,information signs
12.894082,80.0869,"Grand Southern Trunk Road, Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,street light
12.903316,80.093933,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,information signs
12.905268,80.09551,"Grand Southern Trunk Road, Peerkankaranai, Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,street light
12.912077,80.101353,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,mandatory signs
12.914792,80.101865,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,electric poles
12.916345,80.105865,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,mandatory signs
12.91683,80.106753,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,traffic lights
12.923505,80.114396,"Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",residential,road,highway,traffic lights
12.925335,80.116234,"Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",residential,road,highway,traffic lights
12.928269,80.119388,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,information signs
12.931186,80.122297,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,street light
12.934792,80.125892,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,electric poles
12.944952,80.135253,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,traffic lights
12.94636,80.136349,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,information signs
12.947889,80.13745,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,street light
12.952306,80.1408,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,mandatory signs
12.952306,80.1408,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,electric poles
12.960052,80.145143,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,warning signs
12.9658,80.148313,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,electric poles
12.967605,80.1492,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,street light
12.969716,80.150196,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,traffic lights
12.969716,80.150196,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,electric poles
12.977011,80.158526,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,street light
12.978335,80.160473,"Grand Southern Trunk Road, Meenambakkam, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,mandatory signs
12.980457,80.164574,"Grand Southern Trunk Road, CMWSSB Division 159, Ward 159, Zone 12 Alandur, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,electric poles
12.981529,80.166691,"CMWSSB Division 159, Ward 159, Zone 12 Alandur, Alandur, Chennai District, Tamil Nadu, 600027, India",tertiary,road,highway,warning signs
12.990066,80.179554,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,information signs
12.993128,80.183781,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,warning signs
13.009356,80.212734,"Anna Salai (Mount Road), Labour Colony, CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.018697,80.224488,"Maraimalai Adigal Bridge, Anna Salai (Mount Road), Jothiammal Nagar, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",bridge,man_made,man_made,information signs
13.020096,80.224811,"DATA Udipi Hotel, 372, Anna Salai (Mount Road), Jothiammal Nagar, CMWSSB Division 142, Zone 10 Kodambakkam, Chennai, Chennai District, Tamil Nadu, 600015, India",restaurant,amenity,amenity,information signs
13.021074,80.225554,"Thangappa Tower, 872, Anna Salai (Mount Road), Jothiammal Nagar, CMWSSB Division 142, Zone 10 Kodambakkam, Chennai, Chennai District, Tamil Nadu, 600015, India",commercial,building,building,information signs
13.021074,80.225554,"Thangappa Tower, 872, Anna Salai (Mount Road), Jothiammal Nagar, CMWSSB Division 142, Zone 10 Kodambakkam, Chennai, Chennai District, Tamil Nadu, 600015, India",commercial,building,building,mandatory signs
13.022228,80.226401,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.022228,80.226401,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.022228,80.226401,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.022228,80.226401,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.023699,80.227754,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
